step,substep,layer_index,gamma,tau,kt_exact,branch_id,reason_code,gamma_m_global,f_mrdf,g_ref,g_t_ref,reload_factor,branch_kind
4651,3,0,-1.2472449757e-06,-6.1321892511e-01,4.8431375115e+05,,1,,,,,,
4652,0,0,-1.3088160176e-06,-6.4296762337e-01,4.8386444643e+05,,1,,,,,,
4652,1,0,-1.3678524264e-06,-6.7146480629e-01,4.8343477135e+05,,1,,,,,,
4652,2,0,-1.4239275124e-06,-6.9850823722e-01,4.8302767241e+05,,1,,,,,,
4652,3,0,-1.4765058820e-06,-7.2384384131e-01,4.8264686118e+05,,1,,,,,,
4653,0,0,-1.5249399248e-06,-7.4716410931e-01,4.8229683569e+05,,1,,,,,,
4653,1,0,-1.5684520436e-06,-7.6809958194e-01,4.8198300726e+05,,1,,,,,,
4653,2,0,-1.6061216237e-06,-7.8621255309e-01,4.8171179558e+05,,1,,,,,,
4653,3,0,-1.6368977528e-06,-8.0100303949e-01,4.8149054328e+05,,1,,,,,,
4654,0,0,-1.6596525526e-06,-8.1193407726e-01,4.8132714642e+05,,1,,,,,,
4654,1,0,-1.6732777602e-06,-8.1847756354e-01,4.8122938395e+05,,1,,,,,,
4654,2,0,-1.6768129202e-06,-8.2017509357e-01,4.8120402817e+05,,1,,,,,,
4654,3,0,-1.6695809686e-06,-8.1648931558e-01,4.2835580132e+05,,1,,,,,,
4655,0,0,-1.6509109866e-06,-8.0697626822e-01,5.0946229052e+05,,1,,,,,,
4655,1,0,-1.6203530583e-06,-7.9141253727e-01,5.0920107804e+05,,1,,,,,,
4655,2,0,-1.5784440899e-06,-7.7008094344e-01,5.0884346746e+05,,1,,,,,,
4655,3,0,-1.5263880012e-06,-7.4360607998e-01,5.0840028537e+05,,1,,,,,,
4656,0,0,-1.4656910020e-06,-7.1276673440e-01,5.0788495153e+05,,1,,,,,,
4656,1,0,-1.3982415050e-06,-6.7853449036e-01,5.0731406315e+05,,1,,,,,,
4656,2,0,-1.3261209230e-06,-6.4197561843e-01,5.0670569616e+05,,1,,,,,,
4656,3,0,-1.2513920744e-06,-6.0414245065e-01,5.0607755721e+05,,1,,,,,,
4657,0,0,-1.1759124211e-06,-5.6597844993e-01,5.0544539742e+05,,1,,,,,,
4657,1,0,-1.1012102538e-06,-5.2825614817e-01,5.0482200179e+05,,1,,,,,,
4657,2,0,-1.0284419309e-06,-4.9155668707e-01,5.0421688609e+05,,1,,,,,,
4657,3,0,-9.5842424166e-07,-4.5628745398e-01,5.0363662759e+05,,1,,,,,,
4658,0,0,-8.9171568530e-07,-4.2272418534e-01,5.0308559281e+05,,1,,,,,,
4658,1,0,-8.2871000332e-07,-3.9105887158e-01,5.0256674930e+05,,1,,,,,,
4658,2,0,-7.6970721051e-07,-3.6143598870e-01,5.0208227514e+05,,1,,,,,,
4658,3,0,-7.1494005668e-07,-3.3396611300e-01,5.0163379134e+05,,1,,,,,,
4659,0,0,-6.6455242777e-07,-3.0871534852e-01,5.0122219678e+05,,1,,,,,,
4659,1,0,-6.1854424506e-07,-2.8567800153e-01,5.0084723111e+05,,1,,,,,,
4659,2,0,-5.7670915947e-07,-2.6474571781e-01,5.0050698208e+05,,1,,,,,,
4659,3,0,-5.3859341229e-07,-2.4568724009e-01,5.0019756631e+05,,1,,,,,,
4660,0,0,-5.0349662884e-07,-2.2814908749e-01,4.9991314840e+05,,1,,,,,,
4660,1,0,-4.7052113610e-07,-2.1168037643e-01,4.9964634837e+05,,1,,,,,,
4660,2,0,-4.3866067543e-07,-1.9577718836e-01,4.9938896213e+05,,1,,,,,,
4660,3,0,-4.0690732494e-07,-1.7993591069e-01,4.9913282377e+05,,1,,,,,,
4661,0,0,-3.7435074670e-07,-1.6370265601e-01,4.9887060173e+05,,1,,,,,,
4661,1,0,-3.4024760379e-07,-1.4670773496e-01,4.9859635150e+05,,1,,,,,,
4661,2,0,-3.0404940194e-07,-1.2867935595e-01,4.9830573151e+05,,1,,,,,,
4661,3,0,-2.6539026720e-07,-1.0943734243e-01,4.9799589608e+05,,1,,,,,,
4662,0,0,-2.2404773891e-07,-8.8873426671e-02,4.9766517245e+05,,1,,,,,,
4662,1,0,-1.7989585141e-07,-6.6927750918e-02,4.9731267809e+05,,1,,,,,,
4662,2,0,-1.3286894586e-07,-4.3570761073e-02,4.9693802637e+05,,1,,,,,,
4662,3,0,-8.2947619849e-08,-1.8796139459e-02,4.9654121054e+05,,1,,,,,,
4663,0,0,-3.0167866975e-08,7.3747527940e-03,4.9612267214e+05,,1,,,,,,
4663,1,0,2.5355376966e-08,3.4881340322e-02,4.9568348138e+05,,1,,,,,,
4663,2,0,8.3404936265e-08,6.3612506215e-02,4.9522551179e+05,,1,,,,,,
4663,3,0,1.4365302152e-07,9.3402731577e-02,4.9475149365e+05,,1,,,,,,
4664,0,0,2.0567685394e-07,1.2404013104e-01,4.9426487725e+05,,1,,,,,,
4664,1,0,2.6899830899e-07,1.5528630036e-01,4.9376951024e+05,,1,,,,,,
4664,2,0,3.3313837844e-07,1.8690334071e-01,4.9326920509e+05,,1,,,,,,
4664,3,0,3.9767109468e-07,2.1868043453e-01,4.9276731884e+05,,1,,,,,,
4665,0,0,4.6226057899e-07,2.5045193790e-01,4.9226647192e+05,,1,,,,,,
4665,1,0,5.2666938448e-07,2.8210124597e-01,4.9176849407e+05,,1,,,,,,
4665,2,0,5.9073479810e-07,3.1354890724e-01,4.9127461835e+05,,1,,,,,,
4665,3,0,6.5431947508e-07,3.4472823106e-01,4.9078586879e+05,,1,,,,,,
4666,0,0,7.1725060811e-07,3.7555543334e-01,4.9030352919e+05,,1,,,,,,
4666,1,0,7.7926536466e-07,4.0590302836e-01,4.8982955611e+05,,1,,,,,,
4666,2,0,8.3997855406e-07,4.3558423396e-01,4.8936681616e+05,,1,,,,,,
4666,3,0,8.9888207549e-07,4.6435296197e-01,4.8891907894e+05,,1,,,,,,
4667,0,0,9.5537670152e-07,4.9191954393e-01,4.8849076678e+05,,1,,,,,,
4667,1,0,1.0088279127e-06,5.1797804385e-01,4.8808652866e+05,,1,,,,,,
4667,2,0,1.0586313751e-06,5.4223807734e-01,4.8771074954e+05,,1,,,,,,
4667,3,0,1.1042718513e-06,5.6445325213e-01,4.8736711707e+05,,1,,,,,,
4668,0,0,1.1453620913e-06,5.8443974932e-01,4.8705834388e+05,,1,,,,,,
4668,1,0,1.1816544443e-06,6.0208161034e-01,4.8678609588e+05,,1,,,,,,
4668,2,0,1.2130255280e-06,6.1732298195e-01,4.8655112024e+05,,1,,,,,,
4668,3,0,1.2394410252e-06,6.3015080693e-01,4.8635351785e+05,,1,,,,,,
4669,0,0,1.2609117219e-06,6.4057336972e-01,4.8619307666e+05,,1,,,,,,
4669,1,0,1.2774524193e-06,6.4860032107e-01,4.8606957985e+05,,1,,,,,,
4669,2,0,1.2890526240e-06,6.5422846389e-01,4.8598302419e+05,,1,,,,,,
4669,3,0,1.2956631830e-06,6.5743528444e-01,4.8593371908e+05,,1,,,,,,
4670,0,0,1.2971980000e-06,6.5817978480e-01,4.8592227367e+05,,1,,,,,,
4670,1,0,1.2935464205e-06,6.5631869161e-01,3.4549827416e+05,,1,,,,,,
4670,2,0,1.2843087470e-06,6.5161106702e-01,5.0957500932e+05,,1,,,,,,
4670,3,0,1.2690163937e-06,6.4381955143e-01,5.0944577639e+05,,1,,,,,,
4671,0,0,1.2477031109e-06,6.3296376356e-01,5.0926582043e+05,,1,,,,,,
4671,1,0,1.2205019010e-06,6.1911476805e-01,5.0903641862e+05,,1,,,,,,
4671,2,0,1.1873807481e-06,6.0226046883e-01,5.0875749589e+05,,1,,,,,,
4671,3,0,1.1483766057e-06,5.8242477115e-01,5.0842959957e+05,,1,,,,,,
4672,0,0,1.1036343729e-06,5.5968725568e-01,5.0805422001e+05,,1,,,,,,
4672,1,0,1.0534554109e-06,5.3420754028e-01,5.0763418377e+05,,1,,,,,,
4672,2,0,9.9834903701e-07,5.0625093732e-01,5.0717406186e+05,,1,,,,,,
4672,3,0,9.3907358625e-07,4.7620857443e-01,5.0668047965e+05,,1,,,,,,
4673,0,0,8.7664960125e-07,4.4460318800e-01,5.0616218571e+05,,1,,,,,,
4673,1,0,8.1232918522e-07,4.1207266045e-01,5.0562975408e+05,,1,,,,,,
4673,2,0,7.4751341128e-07,3.7932745407e-01,5.0509486460e+05,,1,,,,,,
4673,3,0,6.8362244351e-07,3.4708457908e-01,5.0456921266e+05,,1,,,,,,
4674,0,0,6.2193713963e-07,3.1598778159e-01,5.0406321237e+05,,1,,,,,,
4674,1,0,5.6344187346e-07,2.8652898879e-01,5.0358473892e+05,,1,,,,,,
4674,2,0,5.0870222392e-07,2.5898780183e-01,5.0313817820e+05,,1,,,,,,
4674,3,0,4.5780607431e-07,2.3340309867e-01,5.0272400268e+05,,1,,,,,,
4675,0,0,4.1038333308e-07,2.0958406398e-01,5.0233898250e+05,,1,,,,,,
4675,1,0,3.6570130559e-07,1.8715890496e-01,5.0197699646e+05,,1,,,,,,
4675,2,0,3.2281472861e-07,1.6565060296e-01,5.0163026768e+05,,1,,,,,,
4675,3,0,2.8073675548e-07,1.4456279233e-01,5.0129075145e+05,,1,,,,,,
4676,0,0,2.3859341756e-07,1.2345704979e-01,5.0095137591e+05,,1,,,,,,
4676,1,0,1.9573034037e-07,1.0200604564e-01,5.0060688796e+05,,1,,,,,,
4676,2,0,1.5175484459e-07,8.0014215101e-02,5.0025417363e+05,,1,,,,,,
4676,3,0,1.0651470290e-07,5.7406702140e-02,4.9989206806e+05,,1,,,,,,
4677,0,0,6.0031381765e-08,3.4195609686e-02,4.9952080372e+05,,1,,,,,,
4677,1,0,1.2415811187e-08,1.0437661069e-02,4.9914132508e+05,,1,,,,,,
4677,2,0,-3.6204089943e-08,-1.3802100220e-02,4.9875470485e+05,,1,,,,,,
4677,3,0,-8.5722580881e-08,-3.8469857477e-02,4.9836183166e+05,,1,,,,,,
4678,0,0,-1.3605405691e-07,-6.3521967984e-02,4.9796342783e+05,,1,,,,,,
4678,1,0,-1.8709692733e-07,-8.8906970586e-02,4.9756033595e+05,,1,,,,,,
4678,2,0,-2.3868215325e-07,-1.1454006303e-01,4.9715392212e+05,,1,,,,,,
4678,3,0,-2.9052988639e-07,-1.4028173042e-01,4.9674640986e+05,,1,,,,,,
4679,0,0,-3.4223430284e-07,-1.6593046343e-01,4.9634098837e+05,,1,,,,,,
4679,1,0,-3.9328679396e-07,-1.9123450995e-01,4.9594161987e+05,,1,,,,,,
4679,2,0,-4.4313464541e-07,-2.1592111582e-01,4.9555257374e+05,,1,,,,,,
4679,3,0,-4.9126051574e-07,-2.3973588259e-01,4.9517780656e+05,,1,,,,,,
4680,0,0,-5.3726115540e-07,-2.6248154077e-01,4.9482035709e+05,,1,,,,,,
4680,1,0,-5.8090389446e-07,-2.8404556605e-01,4.9448192132e+05,,1,,,,,,
4680,2,0,-6.2214620215e-07,-3.0440947685e-01,4.9416271693e+05,,1,,,,,,
4680,3,0,-6.6111472318e-07,-3.2363815311e-01,4.9386166001e+05,,1,,,,,,
4681,0,0,-6.9805200979e-07,-3.4185332074e-01,4.9357678667e+05,,1,,,,,,
4681,1,0,-7.3324800584e-07,-3.5919965541e-01,4.9330578610e+05,,1,,,,,,
4681,2,0,-7.6697659115e-07,-3.7581350984e-01,4.9304648911e+05,,1,,,,,,
4681,3,0,-7.9945439307e-07,-3.9180270116e-01,4.9279718137e+05,,1,,,,,,
4682,0,0,-8.3083085542e-07,-4.0724172758e-01,4.9255667497e+05,,1,,,,,,
4682,1,0,-8.6120799675e-07,-4.2218158546e-01,4.9232415287e+05,,1,,,,,,
4682,2,0,-8.9067877672e-07,-4.3666869310e-01,4.9209887274e+05,,1,,,,,,
4682,3,0,-9.1936744256e-07,-4.5076472866e-01,4.9187985839e+05,,1,,,,,,
4683,0,0,-9.4745521315e-07,-4.6455921347e-01,4.9166570525e+05,,1,,,,,,
4683,1,0,-9.7517995820e-07,-4.7816930001e-01,4.9145458516e+05,,1,,,,,,
4683,2,0,-1.0028072835e-06,-4.9172553350e-01,4.9124446841e+05,,1,,,,,,
4683,3,0,-1.0305797880e-06,-5.0534694482e-01,4.9103351010e+05,,1,,,,,,
4684,0,0,-1.0586582907e-06,-5.1911226921e-01,4.9082049452e+05,,1,,,,,,
4684,1,0,-1.0870714535e-06,-5.3303535382e-01,4.9060521285e+05,,1,,,,,,
4684,2,0,-1.1156878164e-06,-5.4705160851e-01,4.9038866833e+05,,1,,,,,,
4684,3,0,-1.1442177388e-06,-5.6101913673e-01,4.9017305382e+05,,1,,,,,,
4685,0,0,-1.1722442731e-06,-5.7473401631e-01,4.8996151133e+05,,1,,,,,,
4685,1,0,-1.1992741950e-06,-5.8795538410e-01,4.8975774199e+05,,1,,,,,,
4685,2,0,-1.2247955738e-06,-6.0043363050e-01,4.8956557060e+05,,1,,,,,,
4685,3,0,-1.2483276344e-06,-6.1193473253e-01,4.8938857220e+05,,1,,,,,,
4686,0,0,-1.2694521240e-06,-6.2225547959e-01,4.8922984063e+05,,1,,,,,,
4686,1,0,-1.2878216278e-06,-6.3122740597e-01,4.8909193168e+05,,1,,,,,,
4686,2,0,-1.3031471876e-06,-6.3871061902e-01,4.8897696141e+05,,1,,,,,,
4686,3,0,-1.3151730578e-06,-6.4458137109e-01,4.8888679986e+05,,1,,,,,,
4687,0,0,-1.3236489682e-06,-6.4871843998e-01,4.8882328239e+05,,1,,,,,,
4687,1,0,-1.3283093766e-06,-6.5099293498e-01,4.8878836805e+05,,1,,,,,,
4687,2,0,-1.3288653798e-06,-6.5126427904e-01,4.8878420313e+05,,1,,,,,,
4687,3,0,-1.3251068855e-06,-6.4934869741e-01,3.4912768796e+05,,1,,,,,,
4688,0,0,-1.3164870855e-06,-6.4495594141e-01,5.0957782865e+05,,1,,,,,,
4688,1,0,-1.3020962176e-06,-6.3762364916e-01,5.0945446633e+05,,1,,,,,,
4688,2,0,-1.2815258328e-06,-6.2714602288e-01,5.0927828209e+05,,1,,,,,,
4688,3,0,-1.2546886820e-06,-6.1348203016e-01,5.0904868917e+05,,1,,,,,,
4689,0,0,-1.2214437515e-06,-5.9656439575e-01,5.0876469388e+05,,1,,,,,,
4689,1,0,-1.1817539853e-06,-5.7637992042e-01,5.0842624539e+05,,1,,,,,,
4689,2,0,-1.1356515114e-06,-5.5295167587e-01,5.0803393326e+05,,1,,,,,,
4689,3,0,-1.0832262744e-06,-5.2633308620e-01,5.0758888372e+05,,1,,,,,,
4690,0,0,-1.0246586412e-06,-4.9662428010e-01,5.0709302662e+05,,1,,,,,,
4690,1,0,-9.6029829055e-07,-4.6401172669e-01,5.0654974513e+05,,1,,,,,,
4690,2,0,-8.9077038380e-07,-4.2882131686e-01,5.0596473825e+05,,1,,,,,,
4690,3,0,-8.1707358596e-07,-3.9156681523e-01,5.0534679136e+05,,1,,,,,,
4691,0,0,-7.4062936617e-07,-3.5297322336e-01,5.0470811747e+05,,1,,,,,,
4691,1,0,-6.6325065972e-07,-3.1395926258e-01,5.0406401733e+05,,1,,,,,,
4691,2,0,-5.8701817046e-07,-2.7557361708e-01,5.0343178667e+05,,1,,,,,,
4691,3,0,-5.1407811381e-07,-2.3889248214e-01,5.0282901210e+05,,1,,,,,,
4692,0,0,-4.4639803391e-07,-2.0489723053e-01,5.0227157604e+05,,1,,,,,,
4692,1,0,-3.8553037897e-07,-1.7435714469e-01,5.0177177880e+05,,1,,,,,,
4692,2,0,-3.3243288451e-07,-1.4774140655e-01,5.0133696116e+05,,1,,,,,,
4692,3,0,-2.8738091277e-07,-1.2517731502e-01,5.0096888522e+05,,1,,,,,,
4693,0,0,-2.4998413640e-07,-1.0646033159e-01,5.0066394762e+05,,1,,,,,,
4693,1,0,-2.1929518918e-07,-9.1109416192e-02,5.0041410855e+05,,1,,,,,,
4693,2,0,-1.9397823253e-07,-7.8451598710e-02,5.0020827514e+05,,1,,,,,,
4693,3,0,-1.7249600248e-07,-6.7715275798e-02,5.0003381166e+05,,1,,,,,,
4694,0,0,-1.5327664636e-07,-5.8113174055e-02,4.9987787527e+05,,1,,,,,,
4694,1,0,-1.3483463146e-07,-4.8902353994e-02,4.9972837847e+05,,1,,,,,,
4694,2,0,-1.1583833359e-07,-3.9417683367e-02,4.9957452410e+05,,1,,,,,,
4694,3,0,-9.5134400745e-08,-2.9083853290e-02,4.9940699578e+05,,1,,,,,,
4695,0,0,-7.1750141078e-08,-1.7416526284e-02,4.9921797525e+05,,1,,,,,,
4695,1,0,-4.4896946535e-08,-4.0240558046e-03,4.9900117045e+05,,1,,,,,,
4695,2,0,-1.3990402571e-08,1.1382478247e-02,4.9875197808e+05,,1,,,,,,
4695,3,0,2.1310385439e-08,2.8969736762e-02,4.9846779735e+05,,1,,,,,,
4696,0,0,6.1055396858e-08,4.8758733067e-02,4.9814840123e+05,,1,,,,,,
4696,1,0,1.0496842985e-07,7.0607707117e-02,4.9779620014e+05,,1,,,,,,
4696,2,0,1.5244519855e-07,9.4211816887e-02,4.9741622833e+05,,1,,,,,,
4696,3,0,2.0259857742e-07,1.1912638816e-01,4.9701574767e+05,,1,,,,,,
4697,0,0,2.5435137128e-07,1.4481371132e-01,4.9660347500e+05,,1,,,,,,
4697,1,0,3.0656220996e-07,1.7070601499e-01,4.9618855757e+05,,1,,,,,,
4697,2,0,3.5815903749e-07,1.9627180035e-01,4.9577950652e+05,,1,,,,,,
4697,3,0,4.0825095750e-07,2.2107102641e-01,4.9538332091e+05,,1,,,,,,
4698,0,0,4.5619420989e-07,2.4478727069e-01,4.9500498872e+05,,1,,,,,,
4698,1,0,5.0160027224e-07,2.6723113017e-01,4.9464745015e+05,,1,,,,,,
4698,2,0,5.4428973529e-07,2.8831687440e-01,4.9431198536e+05,,1,,,,,,
4698,3,0,5.8420993562e-07,3.0802137877e-01,4.9399887875e+05,,1,,,,,,
4699,0,0,6.2134310056e-07,3.2633859742e-01,4.9370814777e+05,,1,,,,,,
4699,1,0,6.5563253081e-07,3.4324312294e-01,4.9344012202e+05,,1,,,,,,
4699,2,0,6.8694715870e-07,3.5867277470e-01,4.9319571752e+05,,1,,,,,,
4699,3,0,7.1509208893e-07,3.7253386192e-01,4.9297635136e+05,,1,,,,,,
4700,0,0,7.3985842262e-07,3.8472573877e-01,4.9278355251e+05,,1,,,,,,
4700,1,0,7.6109404748e-07,3.9517559519e-01,4.9261841333e+05,,1,,,,,,
4700,2,0,7.7877141741e-07,4.0387169777e-01,4.9248106738e+05,,1,,,,,,
4700,3,0,7.9302999474e-07,4.1088414774e-01,4.9237036496e+05,,1,,,,,,
4701,0,0,8.0417911980e-07,4.1636621257e-01,4.9228385436e+05,,1,,,,,,
4701,1,0,8.1265889694e-07,4.2053508071e-01,4.9221808584e+05,,1,,,,,,
4701,2,0,8.1896860128e-07,4.2363671262e-01,4.9216916478e+05,,1,,,,,,
4701,3,0,8.2358067102e-07,4.2590364398e-01,4.9213341492e+05,,1,,,,,,
4702,0,0,8.2686131355e-07,4.2751604633e-01,4.9210799003e+05,,1,,,,,,
4702,1,0,8.2901566470e-07,4.2857484095e-01,4.9209129594e+05,,1,,,,,,
4702,2,0,8.3006765447e-07,4.2909184671e-01,4.9208314465e+05,,1,,,,,,
4702,3,0,8.2987488910e-07,4.2899359745e-01,2.6740851841e+05,,1,,,,,,
4703,0,0,8.2815740362e-07,4.2811823835e-01,3.0601131378e+05,,1,,,,,,
4703,1,0,8.2441036401e-07,4.2620855601e-01,3.9022713199e+05,,1,,,,,,
4703,2,0,8.1799009753e-07,4.2293674596e-01,5.0958230436e+05,,1,,,,,,
4703,3,0,8.0857417211e-07,4.1813897907e-01,5.0950305482e+05,,1,,,,,,
4704,0,0,7.9617117767e-07,4.1182036891e-01,5.0939871914e+05,,1,,,,,,
4704,1,0,7.8070179296e-07,4.0394148927e-01,5.0926867556e+05,,1,,,,,,
4704,2,0,7.6193568932e-07,3.9438632048e-01,5.0911104750e+05,,1,,,,,,
4704,3,0,7.3959136514e-07,3.8301322058e-01,5.0892354858e+05,,1,,,,,,
4705,0,0,7.1337180685e-07,3.6967318973e-01,5.0870378695e+05,,1,,,,,,
4705,1,0,6.8303356393e-07,3.5424509725e-01,5.0844984804e+05,,1,,,,,,
4705,2,0,6.4847084769e-07,3.3667843222e-01,5.0816099765e+05,,1,,,,,,
4705,3,0,6.0978990360e-07,3.1703092046e-01,5.0783829490e+05,,1,,,,,,
4706,0,0,5.6735056601e-07,2.9548925169e-01,5.0748492133e+05,,1,,,,,,
4706,1,0,5.2176077693e-07,2.7236575651e-01,5.0710611033e+05,,1,,,,,,
4706,2,0,4.7382286019e-07,2.4807056134e-01,5.0670867340e+05,,1,,,,,,
4706,3,0,4.2444327811e-07,2.2306534927e-01,5.0630022904e+05,,1,,,,,,
4707,0,0,3.7452655855e-07,1.9780936296e-01,5.0588831258e+05,,1,,,,,,
4707,1,0,3.2487669835e-07,1.7270951712e-01,5.0547956276e+05,,1,,,,,,
4707,2,0,2.7612541545e-07,1.4808438210e-01,5.0507914292e+05,,1,,,,,,
4707,3,0,2.2869794535e-07,1.2414732579e-01,5.0469047937e+05,,1,,,,,,
4708,0,0,1.8281671147e-07,1.0100883268e-01,5.0431531283e+05,,1,,,,,,
4708,1,0,1.3853434272e-07,7.8693571487e-02,5.0395398741e+05,,1,,,,,,
4708,2,0,9.5782489088e-08,5.7165304631e-02,5.0360586298e+05,,1,,,,,,
4708,3,0,5.4422518356e-08,3.6352607146e-02,5.0326973657e+05,,1,,,,,,
4709,0,0,1.4287717147e-08,1.6170189568e-02,5.0294418924e+05,,1,,,,,,
4709,1,0,-2.4787802480e-08,-3.4665511261e-03,5.0262782118e+05,,1,,,,,,
4709,2,0,-6.2952895279e-08,-2.2633413158e-02,5.0231938164e+05,,1,,,,,,
4709,3,0,-1.0033184433e-07,-4.1393649098e-02,5.0201782785e+05,,1,,,,,,
4710,0,0,-1.3702076297e-07,-5.9796210824e-02,5.0172235170e+05,,1,,,,,,
4710,1,0,-1.7308486736e-07,-7.7874433449e-02,5.0143239933e+05,,1,,,,,,
4710,2,0,-2.0855631804e-07,-9.5645005741e-02,5.0114768615e+05,,1,,,,,,
4710,3,0,-2.4343465759e-07,-1.1310824080e-01,5.0086819099e+05,,1,,,,,,
4711,0,0,-2.7769254969e-07,-1.3025099526e-01,5.0059410804e+05,,1,,,,,,
4711,1,0,-3.1128814965e-07,-1.4705289184e-01,5.0032574647e+05,,1,,,,,,
4711,2,0,-3.4418254745e-07,-1.6349505408e-01,5.0006339058e+05,,1,,,,,,
4711,3,0,-3.7635757156e-07,-1.7956899205e-01,4.9980715838e+05,,1,,,,,,
4712,0,0,-4.0782728473e-07,-1.9528231162e-01,4.9955691161e+05,,1,,,,,,
4712,1,0,-4.3863683197e-07,-2.1065809789e-01,4.9931226668e+05,,1,,,,,,
4712,2,0,-4.6884519448e-07,-2.2572627722e-01,4.9907273303e+05,,1,,,,,,
4712,3,0,-4.9849317798e-07,-2.4050764715e-01,4.9883796706e+05,,1,,,,,,
4713,0,0,-5.2756317353e-07,-2.5499385384e-01,4.9860808900e+05,,1,,,,,,
4713,1,0,-5.5594113929e-07,-2.6912853037e-01,4.9838397983e+05,,1,,,,,,
4713,2,0,-5.8339243008e-07,-2.8279537421e-01,4.9816746703e+05,,1,,,,,,
4713,3,0,-6.0956091489e-07,-2.9581783096e-01,4.9796132604e+05,,1,,,,,,
4714,0,0,-6.3399568059e-07,-3.0797247659e-01,4.9776906582e+05,,1,,,,,,
4714,1,0,-6.5620287155e-07,-3.1901483279e-01,4.9759451971e+05,,1,,,,,,
4714,2,0,-6.7571373924e-07,-3.2871314885e-01,4.9744131300e+05,,1,,,,,,
4714,3,0,-6.9215560470e-07,-3.3688354365e-01,4.9731231156e+05,,1,,,,,,
4715,0,0,-7.0531139200e-07,-3.4341941716e-01,4.9720916233e+05,,1,,,,,,
4715,1,0,-7.1515592644e-07,-3.4830932070e-01,4.9713201594e+05,,1,,,,,,
4715,2,0,-7.2186253796e-07,-3.5164012791e-01,4.9707947968e+05,,1,,,,,,
4715,3,0,-7.2578013499e-07,-3.5358561518e-01,4.9704879864e+05,,1,,,,,,
4716,0,0,-7.2738700155e-07,-3.5438355261e-01,4.9703621589e+05,,1,,,,,,
4716,1,0,-7.2723156495e-07,-3.5430432917e-01,2.6665976255e+05,,1,,,,,,
4716,2,0,-7.2582931746e-07,-3.5358963681e-01,2.9899161082e+05,,1,,,,,,
4716,3,0,-7.2361003004e-07,-3.5245855450e-01,3.5016045717e+05,,1,,,,,,
4717,0,0,-7.2102261356e-07,-3.5113990713e-01,4.0981453258e+05,,1,,,,,,
4717,1,0,-7.1853599415e-07,-3.4987268629e-01,4.6714213609e+05,,1,,,,,,
4717,2,0,-7.1645629544e-07,-3.4881288120e-01,5.0958958157e+05,,1,,,,,,
4717,3,0,-7.1486402067e-07,-3.4800149130e-01,5.0957583070e+05,,1,,,,,,
4718,0,0,-7.1366930994e-07,-3.4739270661e-01,5.0956551390e+05,,1,,,,,,
4718,1,0,-7.1262330651e-07,-3.4685970867e-01,5.0955648175e+05,,1,,,,,,
4718,2,0,-7.1131936835e-07,-3.4619529210e-01,5.0954522300e+05,,1,,,,,,
4718,3,0,-7.0921502288e-07,-3.4512306319e-01,5.0952705472e+05,,1,,,,,,
4719,0,0,-7.0566381415e-07,-3.4331370263e-01,5.0949639894e+05,,1,,,,,,
4719,1,0,-6.9996184030e-07,-3.4040875116e-01,5.0944718788e+05,,1,,,,,,
4719,2,0,-6.9140379080e-07,-3.3604927681e-01,5.0937335329e+05,,1,,,,,,
4719,3,0,-6.7934084447e-07,-3.2990551757e-01,5.0926933293e+05,,1,,,,,,
4720,0,0,-6.6323115746e-07,-3.2170274565e-01,5.0913051317e+05,,1,,,,,,
4720,1,0,-6.4267467955e-07,-3.1123910745e-01,5.0895353415e+05,,1,,,,,,
4720,2,0,-6.1742757808e-07,-2.9839300582e-01,5.0873641592e+05,,1,,,,,,
4720,3,0,-5.8739662117e-07,-2.8312019554e-01,5.0847850774e+05,,1,,,,,,
4721,0,0,-5.5261890219e-07,-2.6544334629e-01,5.0818030792e+05,,1,,,,,,
4721,1,0,-5.1323566181e-07,-2.4543855636e-01,5.0784323067e+05,,1,,,,,,
4721,2,0,-4.6946958270e-07,-2.2322360930e-01,5.0746940171e+05,,1,,,,,,
4721,3,0,-4.2161258811e-07,-1.9895155469e-01,5.0706154327e+05,,1,,,,,,
4722,0,0,-3.7002663879e-07,-1.7281086671e-01,5.0662296923e+05,,1,,,,,,
4722,1,0,-3.1515478174e-07,-1.4503076252e-01,5.0615766580e+05,,1,,,,,,
4722,2,0,-2.5753547480e-07,-1.1588812547e-01,5.0567039759e+05,,1,,,,,,
4722,3,0,-1.9781136604e-07,-8.5711572421e-02,5.0516676448e+05,,1,,,,,,
4723,0,0,-1.3672482752e-07,-5.4878811095e-02,5.0465314604e+05,,1,,,,,,
4723,1,0,-7.5096240838e-08,-2.3805338194e-02,5.0413650334e+05,,1,,,,,,
4723,2,0,-1.3786089356e-08,7.0749039980e-03,5.0362405078e+05,,1,,,,,,
4723,3,0,4.6353303218e-08,3.7333898387e-02,5.0312285020e+05,,1,,,,,,
4724,0,0,1.0452754689e-07,6.6574469792e-02,5.0263940233e+05,,1,,,,,,
4724,1,0,1.6004231997e-07,9.4451166139e-02,5.0217931076e+05,,1,,,,,,
4724,2,0,2.1233111688e-07,1.2068377961e-01,5.0174707135e+05,,1,,,,,,
4724,3,0,2.6096614438e-07,1.4506235756e-01,5.0134600325e+05,,1,,,,,,
4725,0,0,3.0565465060e-07,1.6744492967e-01,5.0097829927e+05,,1,,,,,,
4725,1,0,3.4622666031e-07,1.8775099928e-01,5.0064514351e+05,,1,,,,,,
