time_s,acc_m_s2
1.953999999999958348e+01,3.874990339730753353e-01
1.954499999999958249e+01,4.519976257730752844e-01
1.954999999999958504e+01,4.738921723730753488e-01
1.955499999999958405e+01,4.505830237730753529e-01
1.955999999999958305e+01,3.979413865730753175e-01
1.956499999999958206e+01,3.433585465730752961e-01
1.956999999999958106e+01,3.055780783730753236e-01
1.957499999999958362e+01,2.857307806730752797e-01
1.957999999999958263e+01,2.757957031730752795e-01
1.958499999999958163e+01,2.658915271730752927e-01
1.958999999999958419e+01,2.416806433730753212e-01
1.959499999999958320e+01,1.867874149730752997e-01
1.959999999999958220e+01,9.958907177307529945e-02
1.960499999999958121e+01,1.674698555075300683e-03
1.960999999999958021e+01,-8.025342030692471373e-02
1.961499999999958277e+01,-1.353573871269246887e-01
1.961999999999958177e+01,-1.698504262269247000e-01
1.962499999999958078e+01,-1.953375910269247173e-01
1.962999999999958334e+01,-2.211139546269247080e-01
1.963499999999958234e+01,-2.541937651269247089e-01
1.963999999999958135e+01,-2.968576513269247097e-01
1.964499999999958035e+01,-3.407446483269246928e-01
1.964999999999957936e+01,-3.708526174269247133e-01
1.965499999999958192e+01,-3.782154148269247229e-01
1.965999999999958092e+01,-3.663998584269246850e-01
1.966499999999957993e+01,-3.427214614269247228e-01
1.966999999999958249e+01,-3.100018741269247036e-01
1.967499999999958149e+01,-2.719567321269246718e-01
1.967999999999958050e+01,-2.356364824269246983e-01
1.968499999999957950e+01,-2.034832264269247071e-01
1.968999999999957851e+01,-1.719574180269247132e-01
1.969499999999958106e+01,-1.385510326269246972e-01
1.969999999999958007e+01,-1.016851507269246890e-01
1.970499999999957907e+01,-6.126872571692469627e-02
1.970999999999958163e+01,-1.996665390692470288e-02
1.971499999999958064e+01,1.931514650307529848e-02
1.971999999999957964e+01,5.031394208307530397e-02
1.972499999999957865e+01,5.961156578307530429e-02
1.972999999999957765e+01,3.700518596307530300e-02
1.973499999999958021e+01,-9.840663996924700271e-03
1.973999999999957922e+01,-5.781408516692469746e-02
1.974499999999957822e+01,-8.531388918692470180e-02
1.974999999999958078e+01,-8.393572152692470312e-02
1.975499999999957979e+01,-6.171602247692469650e-02
1.975999999999957879e+01,-3.748650948692469620e-02
1.976499999999957780e+01,-2.911334094692470328e-02
1.976999999999957680e+01,-4.245502923692470038e-02
1.977499999999957936e+01,-7.182814104692469837e-02
1.977999999999957836e+01,-1.058214391269247101e-01
1.978499999999957737e+01,-1.308795145269247007e-01
1.978999999999957993e+01,-1.359019402269247001e-01
1.979499999999957893e+01,-1.196050777269247051e-01
1.979999999999957794e+01,-9.065361933692470120e-02
1.980499999999957694e+01,-5.872031334692470045e-02
1.980999999999957595e+01,-2.820094227692470160e-02
1.981499999999957851e+01,-1.114359000924699432e-03
1.981999999999957751e+01,1.921940090307530311e-02
1.982499999999957652e+01,3.161996684307530336e-02
1.982999999999957907e+01,3.965690744307530380e-02
1.983499999999957808e+01,5.121859085307529924e-02
1.983999999999957708e+01,7.428140054307530438e-02
1.984499999999957609e+01,1.078336900730753056e-01
1.984999999999957510e+01,1.368313633730753043e-01
1.985499999999957765e+01,1.404693037730753158e-01
1.985999999999957666e+01,1.123074424730753224e-01
1.986499999999957566e+01,7.366934483307530090e-02
1.986999999999957822e+01,5.544764261307531111e-02
1.987499999999957723e+01,6.555106952307530876e-02
1.987999999999957623e+01,8.389431764307531125e-02
1.988499999999957524e+01,8.679655709307529388e-02
1.988999999999957424e+01,6.983334053307531375e-02
1.989499999999957680e+01,4.442276240307529989e-02
1.989999999999957581e+01,1.981080656307530191e-02
1.990499999999957481e+01,-3.382494765924699744e-03
1.990999999999957737e+01,-2.540417013692470097e-02
1.991499999999957637e+01,-4.277799405692470081e-02
