strain,stress
2.90810568717332e-09,1.272779342811488
4.205560782413395e-09,1.8406314847507357
6.12081368567734e-09,2.6788727984299228
6.2129265791729534e-09,2.719187491449821
4.219178383122377e-09,1.8465914472643041
2.9842568855061856e-09,1.3061081425851375
4.4992011920042694e-09,1.9691479445171087
5.882672687762252e-09,2.574646551027803
3.3286322338228567e-09,1.4568295663092563
-2.2654837943724468e-10,-0.09915255101179503
4.708398804418964e-10,0.20607066525865234
3.560247937534237e-09,1.5581999134925917
4.703926649008534e-09,2.0587493416643845
3.4780971912090894e-09,1.5222453148064528
1.9530622450905468e-09,0.8547891817482365
1.5896229425877403e-09,0.6957241110970339
1.9964378562044153e-09,0.8737732173185592
2.7729549559185856e-09,1.2136284461760585
3.978687049091569e-09,1.7413365373655132
4.6687368854307545e-09,2.0433479742526823
4.4966100968087424e-09,1.9680139099272822
4.26377360038665e-09,1.866109263130662
4.934585146626114e-09,2.159700752167263
5.852558616522546e-09,2.5614666422057457
5.004975032209421e-09,2.190508020523586
3.5188859771068638e-09,1.540097184612295
4.513486987396186e-09,1.975400353207295
7.373257867098457e-09,3.227025188203175
8.931670075223334e-09,3.909089418136495
8.58250118800577e-09,3.7562700248238126
7.903756682557354e-09,3.4592065482824057
7.321061257149763e-09,3.204180500267483
6.297566149777288e-09,2.756231364210285
5.566386977715369e-09,2.4362190103955275
5.60834832131454e-09,2.4545840689851115
6.439060204586047e-09,2.818158518675663
8.123296726651464e-09,3.555291788332436
