step,substep,layer_index,gamma,tau,kt_exact,branch_id,reason_code,gamma_m_global,f_mrdf,g_ref,g_t_ref,reload_factor,branch_kind
2354,0,0,-1.7283513392e-06,-8.5765999809e-01,4.7886728828e+05,,1,,,,,,
2354,1,0,-1.7386829318e-06,-8.6260706424e-01,4.7879072751e+05,,1,,,,,,
2354,2,0,-1.7506064595e-06,-8.6831541209e-01,4.7870241252e+05,,1,,,,,,
2354,3,0,-1.7644056356e-06,-8.7492040603e-01,4.7860026193e+05,,1,,,,,,
2355,0,0,-1.7800025424e-06,-8.8238418966e-01,4.7848487680e+05,,1,,,,,,
2355,1,0,-1.7969333552e-06,-8.9048426776e-01,4.7835971164e+05,,1,,,,,,
2355,2,0,-1.8143684647e-06,-8.9882339867e-01,4.7823091410e+05,,1,,,,,,
2355,3,0,-1.8311745086e-06,-9.0685952571e-01,4.7810685549e+05,,1,,,,,,
2356,0,0,-1.8460082531e-06,-9.1395082887e-01,4.7799743080e+05,,1,,,,,,
2356,1,0,-1.8574260586e-06,-9.1940802985e-01,4.7791325235e+05,,1,,,,,,
2356,2,0,-1.8639840106e-06,-9.2254200354e-01,4.7786492223e+05,,1,,,,,,
2356,3,0,-1.8642987755e-06,-9.2269241825e-01,4.7786260285e+05,,1,,,,,,
2357,0,0,-1.8568665326e-06,-9.1890456658e-01,4.2974302228e+05,,1,,,,,,
2357,1,0,-1.8398168817e-06,-9.1021703107e-01,5.0946818604e+05,,1,,,,,,
2357,2,0,-1.8114971089e-06,-8.9579253940e-01,5.0921885080e+05,,1,,,,,,
2357,3,0,-1.7710491873e-06,-8.7520288799e-01,5.0886333016e+05,,1,,,,,,
2358,0,0,-1.7180272722e-06,-8.4823431265e-01,5.0839834454e+05,,1,,,,,,
2358,1,0,-1.6522901083e-06,-8.1483255204e-01,5.0782350537e+05,,1,,,,,,
2358,2,0,-1.5742185731e-06,-7.7521256586e-01,5.0714317605e+05,,1,,,,,,
2358,3,0,-1.4846683780e-06,-7.2983262091e-01,5.0636596559e+05,,1,,,,,,
2359,0,0,-1.3848433373e-06,-6.7932770017e-01,5.0550351307e+05,,1,,,,,,
2359,1,0,-1.2761143110e-06,-6.2441565474e-01,5.0456881456e+05,,1,,,,,,
2359,2,0,-1.1598265799e-06,-5.6579836017e-01,5.0357449246e+05,,1,,,,,,
2359,3,0,-1.0371442392e-06,-5.0408270797e-01,5.0253143834e+05,,1,,,,,,
2360,0,0,-9.0897190960e-07,-4.3974157674e-01,5.0144816535e+05,,1,,,,,,
2360,1,0,-7.7597379955e-07,-3.7312428666e-01,5.0033101243e+05,,1,,,,,,
2360,2,0,-6.3868370666e-07,-3.0451254153e-01,4.9918510913e+05,,1,,,,,,
2360,3,0,-4.9767454336e-07,-2.3420539992e-01,4.9801580330e+05,,1,,,,,,
2361,0,0,-3.5373951767e-07,-1.6260890855e-01,4.9683013173e+05,,1,,,,,,
2361,1,0,-2.0803367739e-07,-9.0304812358e-02,4.9563790871e+05,,1,,,,,,
2361,2,0,-6.2134785663e-08,-1.8078391625e-02,4.9445211676e+05,,1,,,,,,
2361,3,0,8.1996787588e-08,5.3103817464e-02,4.9328847230e+05,,1,,,,,,
2362,0,0,2.2215427918e-07,1.2216302329e-01,4.9216425080e+05,,1,,,,,,
2362,1,0,3.5608916822e-07,1.8800941831e-01,4.9109663115e+05,,1,,,,,,
2362,2,0,4.8174189183e-07,2.4965443007e-01,4.9010091420e+05,,1,,,,,,
2362,3,0,5.9745290297e-07,3.0631169466e-01,4.8918896962e+05,,1,,,,,,
2363,0,0,7.0211605036e-07,3.5746876434e-01,4.8836818175e+05,,1,,,,,,
2363,1,0,7.9525203717e-07,4.0291953067e-01,4.8764103006e+05,,1,,,,,,
2363,2,0,8.7699871491e-07,4.4275656379e-01,4.8700529483e+05,,1,,,,,,
2363,3,0,9.4803206136e-07,4.7733061560e-01,4.8645475876e+05,,1,,,,,,
2364,0,0,1.0094428494e-06,5.0718960726e-01,4.8598020482e+05,,1,,,,,,
2364,1,0,1.0625972660e-06,5.3301070801e-01,4.8557049830e+05,,1,,,,,,
2364,2,0,1.1090054729e-06,5.5553687909e-01,4.8521358112e+05,,1,,,,,,
2364,3,0,1.1502127156e-06,5.7552467365e-01,4.8489727918e+05,,1,,,,,,
2365,0,0,1.1877166145e-06,5.9370482164e-01,4.8460990543e+05,,1,,,,,,
2365,1,0,1.2229052892e-06,6.1075286408e-01,4.8434070566e+05,,1,,,,,,
2365,2,0,1.2570064981e-06,6.2726502497e-01,4.8408022465e+05,,1,,,,,,
2365,3,0,1.2910388801e-06,6.4373500996e-01,4.8382066037e+05,,1,,,,,,
2366,0,0,1.3257616473e-06,6.6053000991e-01,4.8355623209e+05,,1,,,,,,
2366,1,0,1.3616263175e-06,6.7786770302e-01,4.8328353246e+05,,1,,,,,,
2366,2,0,1.3987403382e-06,6.9579906803e-01,4.8300178652e+05,,1,,,,,,
2366,3,0,1.4368552582e-06,7.1420313562e-01,4.8271292088e+05,,1,,,,,,
2367,0,0,1.4753901871e-06,7.3279882433e-01,4.8242136359e+05,,1,,,,,,
2367,1,0,1.5134950449e-06,7.5117593633e-01,4.8213354485e+05,,1,,,,,,
2367,2,0,1.5501493530e-06,7.6884314046e-01,4.8185713608e+05,,1,,,,,,
2367,3,0,1.5842837363e-06,7.8528664895e-01,4.8160012878e+05,,1,,,,,,
2368,0,0,1.6149054798e-06,8.0003055851e-01,4.8136989559e+05,,1,,,,,,
2368,1,0,1.6412081848e-06,8.1268929063e-01,4.8117238158e+05,,1,,,,,,
2368,2,0,1.6626491627e-06,8.2300437236e-01,4.8101154341e+05,,1,,,,,,
2368,3,0,1.6789856291e-06,8.3086140087e-01,4.8088909746e+05,,1,,,,,,
2369,0,0,1.6902698892e-06,8.3628740152e-01,4.8080457004e+05,,1,,,,,,
2369,1,0,1.6968120086e-06,8.3943272211e-01,4.8075558380e+05,,1,,,,,,
2369,2,0,1.6991237612e-06,8.4054409008e-01,4.8073827714e+05,,1,,,,,,
2369,3,0,1.6978587385e-06,8.3989933532e-01,2.8463393630e+05,,1,,,,,,
2370,0,0,1.6936568423e-06,8.3775782095e-01,3.8366533920e+05,,1,,,,,,
2370,1,0,1.6872039713e-06,8.3446939127e-01,5.0957875264e+05,,1,,,,,,
2370,2,0,1.6794583308e-06,8.3052264226e-01,5.0951038879e+05,,1,,,,,,
2370,3,0,1.6714443229e-06,8.2643970539e-01,5.0943968344e+05,,1,,,,,,
2371,0,0,1.6640533617e-06,8.2267469744e-01,5.0937449950e+05,,1,,,,,,
2371,1,0,1.6581126592e-06,8.1964881067e-01,5.0932212299e+05,,1,,,,,,
2371,2,0,1.6543690206e-06,8.1774215455e-01,5.0928912479e+05,,1,,,,,,
2371,3,0,1.6533951810e-06,8.1724619279e-01,5.0928054189e+05,,1,,,,,,
2372,0,0,1.6554161882e-06,8.1827624978e-01,3.0248314422e+05,,1,,,,,,
2372,1,0,1.6603855783e-06,8.2080887053e-01,4.1967800768e+05,,1,,,,,,
2372,2,0,1.6680358175e-06,8.2470734392e-01,5.0955464994e+05,,1,,,,,,
2372,3,0,1.6773916314e-06,8.2947425580e-01,5.0947203428e+05,,1,,,,,,
2373,0,0,1.6867597451e-06,8.3424666037e-01,5.0938934773e+05,,1,,,,,,
2373,1,0,1.6942677429e-06,8.3807090572e-01,5.0932310650e+05,,1,,,,,,
2373,2,0,1.6980652804e-06,8.4000501569e-01,5.0928961098e+05,,1,,,,,,
2373,3,0,1.6964641322e-06,8.3918894737e-01,2.9255666209e+05,,1,,,,,,
2374,0,0,1.6876693966e-06,8.3470687728e-01,4.9801097934e+05,,1,,,,,,
2374,1,0,1.6699384213e-06,8.2567269801e-01,5.0943573307e+05,,1,,,,,,
2374,2,0,1.6423754338e-06,8.1163447674e-01,5.0919276464e+05,,1,,,,,,
2374,3,0,1.6044243284e-06,7.9231638870e-01,5.0885875719e+05,,1,,,,,,
2375,0,0,1.5552955319e-06,7.6732737375e-01,5.0842728836e+05,,1,,,,,,
2375,1,0,1.4941556581e-06,7.3625857291e-01,5.0789176710e+05,,1,,,,,,
2375,2,0,1.4202154907e-06,6.9872885058e-01,5.0724624213e+05,,1,,,,,,
2375,3,0,1.3328746605e-06,6.5445873673e-01,5.0648668739e+05,,1,,,,,,
2376,0,0,1.2319112082e-06,6.0336625244e-01,5.0561263525e+05,,1,,,,,,
2376,1,0,1.1176586470e-06,5.4565497849e-01,5.0462863233e+05,,1,,,,,,
2376,2,0,9.9111373603e-07,4.8186542614e-01,5.0354501744e+05,,1,,,,,,
2376,3,0,8.5393650432e-07,4.1287066665e-01,5.0237771051e+05,,1,,,,,,
2377,0,0,7.0833374377e-07,3.3981278763e-01,5.0114698586e+05,,1,,,,,,
2377,1,0,5.5684867630e-07,2.6399292488e-01,4.9987548702e+05,,1,,,,,,
2377,2,0,4.0210328876e-07,1.8673939703e-01,4.9858593229e+05,,1,,,,,,
2377,3,0,2.4654950945e-07,1.0928268594e-01,4.9729901033e+05,,1,,,,,,
2378,0,0,9.2279314093e-08,3.2662128910e-02,4.9603187450e+05,,1,,,,,,
2378,1,0,-5.9074881517e-08,-4.2320849314e-02,4.9479745669e+05,,1,,,,,,
2378,2,0,-2.0634314168e-07,-1.1510087481e-01,4.9360460134e+05,,1,,,,,,
2378,3,0,-3.4874157442e-07,-1.8530772885e-01,4.9245883139e+05,,1,,,,,,
2379,0,0,-4.8575016173e-07,-2.5270369979e-01,4.9136344362e+05,,1,,,,,,
2379,1,0,-6.1698394088e-07,-3.1711868499e-01,4.9032060900e+05,,1,,,,,,
2379,2,0,-7.4209126079e-07,-3.7839949547e-01,4.8933221557e+05,,1,,,,,,
2379,3,0,-8.6069961228e-07,-4.3638306681e-01,4.8840030768e+05,,1,,,,,,
2380,0,0,-9.7241313685e-07,-4.9089517095e-01,4.8752710833e+05,,1,,,,,,
2380,1,0,-1.0768512603e-06,-5.4176913152e-01,4.8671472293e+05,,1,,,,,,
2380,2,0,-1.1737086886e-06,-5.8887471780e-01,4.8596468690e+05,,1,,,,,,
2380,3,0,-1.2628148897e-06,-6.3214654901e-01,4.8527752784e+05,,1,,,,,,
2381,0,0,-1.3441755668e-06,-6.7160361392e-01,4.8465247260e+05,,1,,,,,,
2381,1,0,-1.4179871416e-06,-7.0735570845e-01,4.8408736122e+05,,1,,,,,,
2381,2,0,-1.4846247271e-06,-7.3959716657e-01,4.8357875777e+05,,1,,,,,,
2381,3,0,-1.5446115019e-06,-7.6859179630e-01,4.8312219418e+05,,1,,,,,,
2382,0,0,-1.5985809054e-06,-7.9465455164e-01,4.8271245971e+05,,1,,,,,,
2382,1,0,-1.6472422158e-06,-8.1813500062e-01,4.8234385763e+05,,1,,,,,,
2382,2,0,-1.6913558428e-06,-8.3940557959e-01,4.8201038412e+05,,1,,,,,,
2382,3,0,-1.7317189577e-06,-8.5885487163e-01,4.8170582749e+05,,1,,,,,,
2383,0,0,-1.7691570158e-06,-8.7688372187e-01,4.8142382300e+05,,1,,,,,,
2383,1,0,-1.8045139404e-06,-8.9390068543e-01,4.8115791895e+05,,1,,,,,,
2383,2,0,-1.8386339465e-06,-9.1031342432e-01,4.8090170689e+05,,1,,,,,,
2383,3,0,-1.8723308344e-06,-9.2651405702e-01,4.8064904678e+05,,1,,,,,,
2384,0,0,-1.9063448993e-06,-9.4285855257e-01,4.8039438517e+05,,1,,,,,,
2384,1,0,-1.9412918705e-06,-9.5964231490e-01,4.8013313214e+05,,1,,,,,,
2384,2,0,-1.9776111424e-06,-9.7707547628e-01,4.7986204143e+05,,1,,,,,,
2384,3,0,-2.0155212776e-06,-9.9526175447e-01,4.7957953310e+05,,1,,,,,,
2385,0,0,-2.0549893739e-06,-1.0141840494e+00,4.7928590909e+05,,1,,,,,,
2385,1,0,-2.0957181420e-06,-1.0336986122e+00,4.7898343347e+05,,1,,,,,,
2385,2,0,-2.1371514907e-06,-1.0535381343e+00,4.7867627308e+05,,1,,,,,,
2385,3,0,-2.1784970755e-06,-1.0733229575e+00,4.7837031247e+05,,1,,,,,,
2386,0,0,-2.2187631877e-06,-1.0925790797e+00,4.7807286577e+05,,1,,,,,,
2386,1,0,-2.2568075201e-06,-1.1107617042e+00,4.7779230666e+05,,1,,,,,,
2386,2,0,-2.2913961708e-06,-1.1272834897e+00,4.7753763125e+05,,1,,,,,,
2386,3,0,-2.3212719305e-06,-1.1415470069e+00,4.7731796238e+05,,1,,,,,,
2387,0,0,-2.3452307117e-06,-1.1529808552e+00,4.7714200381e+05,,1,,,,,,
2387,1,0,-2.3622036203e-06,-1.1610782856e+00,4.7701746087e+05,,1,,,,,,
2387,2,0,-2.3713398594e-06,-1.1654361250e+00,4.7695045910e+05,,1,,,,,,
2387,3,0,-2.3720831525e-06,-1.1657906370e+00,4.7694500923e+05,,1,,,,,,
2388,0,0,-2.3644000817e-06,-1.1618749588e+00,4.3551129020e+05,,1,,,,,,
2388,1,0,-2.3482457759e-06,-1.1536436108e+00,5.0947402114e+05,,1,,,,,,
2388,2,0,-2.3233126191e-06,-1.1409435508e+00,5.0925464110e+05,,1,,,,,,
2388,3,0,-2.2901460984e-06,-1.1240581804e+00,5.0896322917e+05,,1,,,,,,
2389,0,0,-2.2501974308e-06,-1.1037327787e+00,5.0861284877e+05,,1,,,,,,
2389,1,0,-2.2053426394e-06,-1.0809278641e+00,5.0822024499e+05,,1,,,,,,
2389,2,0,-2.1578693622e-06,-1.0568108288e+00,5.0780564887e+05,,1,,,,,,
2389,3,0,-2.1102004362e-06,-1.0326141827e+00,5.0739029935e+05,,1,,,,,,
2390,0,0,-2.0645816812e-06,-1.0094767187e+00,5.0699370637e+05,,1,,,,,,
2390,1,0,-2.0228090229e-06,-9.8830581574e-01,5.0663131322e+05,,1,,,,,,
2390,2,0,-1.9860552586e-06,-9.6969105837e-01,5.0631306222e+05,,1,,,,,,
2390,3,0,-1.9548238383e-06,-9.5388239972e-01,5.0604307038e+05,,1,,,,,,
2391,0,0,-1.9290177681e-06,-9.4082629215e-01,5.0582028508e+05,,1,,,,,,
2391,1,0,-1.9080793838e-06,-9.3023712345e-01,5.0563972523e+05,,1,,,,,,
2391,2,0,-1.8911415229e-06,-9.2167390428e-01,5.0549379591e+05,,1,,,,,,
2391,3,0,-1.8771365838e-06,-9.1459533895e-01,5.0537322473e+05,,1,,,,,,
2392,0,0,-1.8648338945e-06,-9.0837854046e-01,5.0526737520e+05,,1,,,,,,
2392,1,0,-1.8528086639e-06,-9.0230320566e-01,5.0516397304e+05,,1,,,,,,
2392,2,0,-1.8393758547e-06,-8.9551820985e-01,5.0504853774e+05,,1,,,,,,
2392,3,0,-1.8225392017e-06,-8.8701610031e-01,5.0490395601e+05,,1,,,,,,
2393,0,0,-1.8000036842e-06,-8.7564000746e-01,5.0471061822e+05,,1,,,,,,
2393,1,0,-1.7692799315e-06,-8.6013744851e-01,5.0444736636e+05,,1,,,,,,
2393,2,0,-1.7278783302e-06,-8.3925985338e-01,5.0409323249e+05,,1,,,,,,
2393,3,0,-1.6735596599e-06,-8.1189077520e-01,5.0362966856e+05,,1,,,,,,
2394,0,0,-1.6045885104e-06,-7.7717510880e-01,5.0304278051e+05,,1,,,,,,
2394,1,0,-1.5199324412e-06,-7.3461988563e-01,5.0232504649e+05,,1,,,,,,
2394,2,0,-1.4193646635e-06,-6.8414489308e-01,5.0147613667e+05,,1,,,,,,
2394,3,0,-1.3034555644e-06,-6.2607571259e-01,5.0050270946e+05,,1,,,,,,
2395,0,0,-1.1734690287e-06,-5.6108771334e-01,4.9941734544e+05,,1,,,,,,
2395,1,0,-1.0312029184e-06,-4.9012160630e-01,4.9823699251e+05,,1,,,,,,
2395,2,0,-8.7882188055e-07,-4.1429551719e-01,4.9698136652e+05,,1,,,,,,
2395,3,0,-7.1872292056e-07,-3.3483428854e-01,4.9567166842e+05,,1,,,,,,
2396,0,0,-5.5345373770e-07,-2.5302606456e-01,4.9432978702e+05,,1,,,,,,
2396,1,0,-3.8567866003e-07,-1.7020339612e-01,4.9297793513e+05,,1,,,,,,
2396,2,0,-2.1816618718e-07,-8.7735773391e-02,4.9163849652e+05,,1,,,,,,
2396,3,0,-5.3762683795e-08,-7.0160652040e-03,4.9033379619e+05,,1,,,,,,
2397,0,0,1.0467857884e-07,7.0574035497e-02,4.8908555863e+05,,1,,,,,,
2397,1,0,2.5442714996e-07,1.4372607704e-01,4.8791395934e+05,,1,,,,,,
2397,2,0,3.9305522082e-07,2.1128987643e-01,4.8683635024e+05,,1,,,,,,
2397,3,0,5.1863757956e-07,2.7236693957e-01,4.8586588925e+05,,1,,,,,,
2398,0,0,6.2992878809e-07,3.2639189648e-01,4.8501038312e+05,,1,,,,,,
2398,1,0,7.2647410190e-07,3.7318168901e-01,4.8427164033e+05,,1,,,,,,
2398,2,0,8.0862271794e-07,4.1293820112e-01,4.8364553492e+05,,1,,,,,,
2398,3,0,8.7743323866e-07,4.4620010888e-01,4.8312282964e+05,,1,,,,,,
2399,0,0,9.3448589372e-07,4.7375121470e-01,4.8269063892e+05,,1,,,,,,
2399,1,0,9.8163741246e-07,4.9650240650e-01,4.8233426869e+05,,1,,,,,,
2399,2,0,1.0207669083e-06,5.1537012620e-01,4.8203908781e+05,,1,,,,,,
2399,3,0,1.0535616586e-06,5.3117442635e-01,4.8179208375e+05,,1,,,,,,
2400,0,0,1.0813804333e-06,5.4457438050e-01,4.8158283556e+05,,1,,,,,,
2400,1,0,1.1052123115e-06,5.5604926981e-01,4.8140377848e+05,,1,,,,,,
2400,2,0,1.1257261026e-06,5.6592310667e-01,4.8124980059e+05,,1,,,,,,
2400,3,0,1.1433854592e-06,5.7442049881e-01,4.8111735872e+05,,1,,,,,,
2401,0,0,1.1585923711e-06,5.8173594135e-01,4.8100339151e+05,,1,,,,,,
2401,1,0,1.1718194646e-06,5.8809756285e-01,4.8090432339e+05,,1,,,,,,
2401,2,0,1.1836990374e-06,5.9380997246e-01,4.8081539661e+05,,1,,,,,,
2401,3,0,1.1950511661e-06,5.9926776853e-01,4.8073046114e+05,,1,,,,,,
2402,0,0,1.2068501173e-06,6.0493936309e-01,4.8064222712e+05,,1,,,,,,
2402,1,0,1.2201430944e-06,6.1132786872e-01,4.8054287491e+05,,1,,,,,,
2402,2,0,1.2359445650e-06,6.1892022015e-01,4.8042484891e+05,,1,,,,,,
2402,3,0,1.2551314613e-06,6.2813670775e-01,4.8028164524e+05,,1,,,,,,
2403,0,0,1.2783600055e-06,6.3929093903e-01,4.8010843613e+05,,1,,,,,,
2403,1,0,1.3060160631e-06,6.5256599629e-01,4.7990244021e+05,,1,,,,,,
2403,2,0,1.3382009079e-06,6.6800772794e-01,4.7966302305e+05,,1,,,,,,
2403,3,0,1.3747460785e-06,6.8553213336e-01,4.7939157537e+05,,1,,,,,,
2404,0,0,1.4152465410e-06,7.0494163025e-01,4.7909125086e+05,,1,,,,,,
2404,1,0,1.4591011478e-06,7.2594486845e-01,4.7876664767e+05,,1,,,,,,
2404,2,0,1.5055524612e-06,7.4817623513e-01,4.7842349496e+05,,1,,,,,,
2404,3,0,1.5537226009e-06,7.7121340531e-01,4.7806837109e+05,,1,,,,,,
2405,0,0,1.6026458921e-06,7.9459327572e-01,4.7770844923e+05,,1,,,,,,
2405,1,0,1.6513013091e-06,8.1782768635e-01,4.7735124955e+05,,1,,,,,,
2405,2,0,1.6986475313e-06,8.4042025009e-01,4.7700437814e+05,,1,,,,,,
2405,3,0,1.7436613392e-06,8.6188462319e-01,4.7667524819e+05,,1,,,,,,
2406,0,0,1.7853772741e-06,8.8176322442e-01,4.7637079842e+05,,1,,,,,,
2406,1,0,1.8229242935e-06,8.9964439076e-01,4.7609723904e+05,,1,,,,,,
2406,2,0,1.8555545866e-06,9.1517570923e-01,4.7585985867e+05,,1,,,,,,
2406,3,0,1.8826610507e-06,9.2807191753e-01,4.7566291504e+05,,1,,,,,,
2407,0,0,1.9037827085e-06,9.3811708746e-01,4.7550961243e+05,,1,,,,,,
2407,1,0,1.9186005091e-06,9.4516229771e-01,4.7540214620e+05,,1,,,,,,
2407,2,0,1.9269283041e-06,9.4912109786e-01,4.7534177863e+05,,1,,,,,,
2407,3,0,1.9287043802e-06,9.4996532960e-01,4.7532890676e+05,,1,,,,,,
2408,0,0,1.9239874561e-06,9.4756128715e-01,3.6600354317e+05,,1,,,,,,
2408,1,0,1.9126307896e-06,9.4177401852e-01,5.0954206999e+05,,1,,,,,,
2408,2,0,1.8944883088e-06,9.3253111375e-01,5.0938199565e+05,,1,,,,,,
2408,3,0,1.8700609763e-06,9.2009090073e-01,5.0916669211e+05,,1,,,,,,
2409,0,0,1.8400906698e-06,9.0483497335e-01,5.0890288176e+05,,1,,,,,,
2409,1,0,1.8052454987e-06,8.8710750265e-01,5.0859664354e+05,,1,,,,,,
2409,2,0,1.7662795642e-06,8.6729622162e-01,5.0825480265e+05,,1,,,,,,
2409,3,0,1.7239129438e-06,8.4577104419e-01,5.0788386011e+05,,1,,,,,,
2410,0,0,1.6786742426e-06,8.2280398194e-01,5.0748860991e+05,,1,,,,,,
2410,1,0,1.6307441583e-06,7.9849002746e-01,5.0707078699e+05,,1,,,,,,
2410,2,0,1.5798434303e-06,7.7269102621e-01,5.0662812489e+05,,1,,,,,,
2410,3,0,1.5252003001e-06,7.4502023617e-01,5.0615412346e+05,,1,,,,,,
2411,0,0,1.4656137238e-06,7.1487561008e-01,5.0563865808e+05,,1,,,,,,
2411,1,0,1.3996048913e-06,6.8151779259e-01,5.0506935446e+05,,1,,,,,,
2411,2,0,1.3256282284e-06,6.4417798212e-01,5.0443346657e+05,,1,,,,,,
2411,3,0,1.2423000856e-06,6.0217422938e-01,5.0371988243e+05,,1,,,,,,
2412,0,0,1.1486019083e-06,5.5501405602e-01,5.0292087181e+05,,1,,,,,,
2412,1,0,1.0440242905e-06,5.0246623971e-01,5.0203327799e+05,,1,,,,,,
2412,2,0,9.2863511574e-07,4.4459329606e-01,5.0105901011e+05,,1,,,,,,
2412,3,0,8.0307339459e-07,3.8174571086e-01,5.0000486222e+05,,1,,,,,,
2413,0,0,6.6848501400e-07,3.1452652101e-01,4.9888181885e+05,,1,,,,,,
2413,1,0,5.2642395471e-07,2.4373859096e-01,4.9770407163e+05,,1,,,,,,
2413,2,0,3.7874193315e-07,1.7032655013e-01,4.9648796242e+05,,1,,,,,,
2413,3,0,2.2748285847e-07,9.5321901184e-02,4.9525100441e+05,,1,,,,,,
2414,0,0,7.4789490509e-08,1.9795135888e-02,4.9401104935e+05,,1,,,,,,
2414,1,0,-7.7178124559e-08,-5.5185321384e-02,4.9278559772e+05,,1,,,,,,
2414,2,0,-2.2631701302e-07,-1.2858965087e-01,4.9159121173e+05,,1,,,,,,
2414,3,0,-3.7065285647e-07,-1.9946092670e-01,4.9044299040e+05,,1,,,,,,
2415,0,0,-5.0840989651e-07,-2.6694782076e-01,4.8935409163e+05,,1,,,,,,
2415,1,0,-6.3807588411e-07,-3.3033428702e-01,4.8833531873e+05,,1,,,,,,
2415,2,0,-7.5845560463e-07,-3.8906329539e-01,4.8739481147e+05,,1,,,,,,
2415,3,0,-8.6870596553e-07,-4.4275147139e-01,4.8653788396e+05,,1,,,,,,
2416,0,0,-9.6834797732e-07,-4.9119265128e-01,4.8576703315e+05,,1,,,,,,
2416,1,0,-1.0572552448e-06,-5.3435040288e-01,4.8508211077e+05,,1,,,,,,
2416,2,0,-1.1356231388e-06,-5.7234168338e-01,4.8448062057e+05,,1,,,,,,
2416,3,0,-1.2039259168e-06,-6.0541520085e-01,4.8395808351e+05,,1,,,,,,
2417,0,0,-1.2628695814e-06,-6.3392820508e-01,4.8350841380e+05,,1,,,,,,
2417,1,0,-1.3133460939e-06,-6.5832432447e-01,4.8312426748e+05,,1,,,,,,
2417,2,0,-1.3563906208e-06,-6.7911314162e-01,4.8279735620e+05,,1,,,,,,
2417,3,0,-1.3931394032e-06,-6.9685023573e-01,4.8251874924e+05,,1,,,,,,
2418,0,0,-1.4247833455e-06,-7.1211524006e-01,4.8227920467e+05,,1,,,,,,
2418,1,0,-1.4525127278e-06,-7.2548563716e-01,4.8206956696e+05,,1,,,,,,
2418,2,0,-1.4774517676e-06,-7.3750564038e-01,4.8188124249e+05,,1,,,,,,
2418,3,0,-1.5005871657e-06,-7.4865213546e-01,4.8170672217e+05,,1,,,,,,
2419,0,0,-1.5227004236e-06,-7.5930239749e-01,4.8154007769e+05,,1,,,,,,
2419,1,0,-1.5443174737e-06,-7.6971011396e-01,4.8137732860e+05,,1,,,,,,
2419,2,0,-1.5656892516e-06,-7.7999628515e-01,4.8121657748e+05,,1,,,,,,
2419,3,0,-1.5868125558e-06,-7.9015949242e-01,4.8105784295e+05,,1,,,,,,
2420,0,0,-1.6074925309e-06,-8.0010615086e-01,4.8090258188e+05,,1,,,,,,
2420,1,0,-1.6274383188e-06,-8.0969663932e-01,4.8075296584e+05,,1,,,,,,
2420,2,0,-1.6463745237e-06,-8.1879893193e-01,4.8061104339e+05,,1,,,,,,
2420,3,0,-1.6641457884e-06,-8.2733881520e-01,4.8047795858e+05,,1,,,,,,
2421,0,0,-1.6807917888e-06,-8.3533581451e-01,4.8035339419e+05,,1,,,,,,
2421,1,0,-1.6965756961e-06,-8.4291673625e-01,4.8023536446e+05,,1,,,,,,
2421,2,0,-1.7119594207e-06,-8.5030366041e-01,4.8012040537e+05,,1,,,,,,
2421,3,0,-1.7275312095e-06,-8.5777908836e-01,4.8000411937e+05,,1,,,,,,
2422,0,0,-1.7439022728e-06,-8.6563626593e-01,4.7988194961e+05,,1,,,,,,
2422,1,0,-1.7615961668e-06,-8.7412607870e-01,4.7975000605e+05,,1,,,,,,
2422,2,0,-1.7809558024e-06,-8.8341246742e-01,4.7960575736e+05,,1,,,,,,
2422,3,0,-1.8020879344e-06,-8.9354589697e-01,4.7944844037e+05,,1,,,,,,
2423,0,0,-1.8248552023e-06,-9.0445970000e-01,4.7927911230e+05,,1,,,,,,
2423,1,0,-1.8489139181e-06,-9.1598838917e-01,4.7910036115e+05,,1,,,,,,
2423,2,0,-1.8737849864e-06,-9.2790183096e-01,4.7891577050e+05,,1,,,,,,
2423,3,0,-1.8989383897e-06,-9.3994584650e-01,4.7872928679e+05,,1,,,,,,
2424,0,0,-1.9238701924e-06,-9.5187912835e-01,4.7854464651e+05,,1,,,,,,
2424,1,0,-1.9481550698e-06,-9.6349834441e-01,4.7836498881e+05,,1,,,,,,
2424,2,0,-1.9714654769e-06,-9.7464721872e-01,4.7819271769e+05,,1,,,,,,
2424,3,0,-1.9935582553e-06,-9.8521002225e-01,4.7802960545e+05,,1,,,,,,
2425,0,0,-2.0142379462e-06,-9.9509394914e-01,4.7787706718e+05,,1,,,,,,
2425,1,0,-2.0333110916e-06,-1.0042072271e+00,4.7773649992e+05,,1,,,,,,
2425,2,0,-2.0505462413e-06,-1.0124399932e+00,4.7760957802e+05,,1,,,,,,
2425,3,0,-2.0656505021e-06,-1.0196530932e+00,4.7749842586e+05,,1,,,,,,
2426,0,0,-2.0782667445e-06,-1.0256767436e+00,4.7740563849e+05,,1,,,,,,
2426,1,0,-2.0879881920e-06,-1.0303174700e+00,4.7733417560e+05,,1,,,,,,
2426,2,0,-2.0943812560e-06,-1.0333689478e+00,4.7728719615e+05,,1,,,,,,
2426,3,0,-2.0970043463e-06,-1.0346208899e+00,4.7726792411e+05,,1,,,,,,
2427,0,0,-2.0954043181e-06,-1.0338053924e+00,2.9246373295e+05,,1,,,,,,
2427,1,0,-2.0887684370e-06,-1.0304234777e+00,4.4858217852e+05,,1,,,,,,
2427,2,0,-2.0758975505e-06,-1.0238650571e+00,5.0949799578e+05,,1,,,,,,
