strain,stress
-1.3074730231717989e-09,-0.000666384398182174
-1.3614784212636521e-09,-0.0006939099410278001
-1.463958110335887e-09,-0.0007461418933279884
-1.5057587515629466e-09,-0.0007674468749164081
-1.4947390717429303e-09,-0.0007618303489796788
-1.5422115099257979e-09,-0.0007860261380464919
-1.7004316034079516e-09,-0.0008666677872246172
-1.8622721735379673e-09,-0.0009491540979244446
-1.87726248191763e-09,-0.0009567940421093604
-1.7563260734919375e-09,-0.0008951550364919322
-1.6875095649312718e-09,-0.0008600805860287841
-1.8005228608559332e-09,-0.0009176813393616254
-1.9585593239123734e-09,-0.0009982283645266015
-1.8773084520161575e-09,-0.0009568162633065353
-1.4875029385473264e-09,-0.0007581400572972412
-1.1164278083031155e-09,-0.000569010912019134
-1.213707699534861e-09,-0.0006185927310850911
-1.8669269211866276e-09,-0.0009515252814814822
-2.639745142370678e-09,-0.0013454020351859521
-2.951339606120892e-09,-0.001504208895790336
-2.6239920126549187e-09,-0.0013373661158328008
-2.027520389041944e-09,-0.001033357066265013
-1.6781637132129177e-09,-0.0008552979583702002
-1.7317956272973568e-09,-0.0008826332051627887
-1.8994987121980763e-09,-0.0009681082546230148
-1.8320482839461183e-09,-0.0009337300284801225
-1.521494829195806e-09,-0.0007754475663784959
-1.295959602667698e-09,-0.0006604978115195308
-1.4583382428578662e-09,-0.0007432591375239281
-1.9840659555341594e-09,-0.0010112119149569764
-2.5701727813391277e-09,-0.0013099374290591742
-2.9248994777108185e-09,-0.001490733023297684
-2.9776072623538365e-09,-0.0015175962681759337
-2.8527297517402075e-09,-0.0014539485536452861
-2.7198487227935874e-09,-0.0013862216636478402
-2.6914995327913646e-09,-0.0013717726420910304
-2.8017916022562912e-09,-0.0014279864367928512
-3.0057373424288642e-09,-0.0015319330884270917
-3.190673121569686e-09,-0.0016261864247201154
-3.2492515622149048e-09,-0.0016560411175142362
-3.1916324322894138e-09,-0.0016266737365130332
-3.1677180790166084e-09,-0.001614485047928945
-3.3207220321630366e-09,-0.0016924662306044436
-3.5983098659576347e-09,-0.001833939138075479
-3.752843841373609e-09,-0.001912697209073839
-3.58543204414931e-09,-0.0018273706900451038
-3.189062865859475e-09,-0.001625349508952801
-2.8953557646527375e-09,-0.0014756534642605466
-2.9440572846346733e-09,-0.0015004757533445183
-3.2342860263049188e-09,-0.0016483995184639884
-3.450085298552788e-09,-0.001758387862966505
-3.420206281398923e-09,-0.001743159075676023
-3.285519588101774e-09,-0.0016745119162977751
-3.280772818129915e-09,-0.0016720925980370813
-3.417847305660083e-09,-0.0017419567799195003
-3.4812477238083932e-09,-0.0017742706797989323
-3.3396744269384445e-09,-0.0017021135319254398
-3.152756525263094e-09,-0.0016068452436679883
-3.169132810151514e-09,-0.0016151919508648018
-3.3511430340647574e-09,-0.0017079589679914009
-3.333306884769581e-09,-0.0016988681926301892
-2.8391998209644466e-09,-0.0014470320542695034
-2.082528163937921e-09,-0.0010613748878789268
-1.6304657470051206e-09,-0.0008309707227148832
-1.829103770273484e-09,-0.0009322126263358728
-2.4482423078323674e-09,-0.0012477744017118275
-2.9792576010840623e-09,-0.0015184204338163849
-3.238458921710958e-09,-0.0016505288625910633
-3.5339898527550752e-09,-0.001801153264056213
-4.1740400927701795e-09,-0.0021273582589007977
-4.929893465779673e-09,-0.002512571777214765
-5.177494786601341e-09,-0.002638758261213265
-4.6243008251431594e-09,-0.002356807212605637
-3.7541940044308664e-09,-0.0019133349287777809
-3.383551573955757e-09,-0.0017244283968666238
-3.774409651379446e-09,-0.0019236404656370813
